LoanID,CustomerID,BranchID,LoanAmount,LoanType,Rate,LoanTerm,ApprovalRejectionDate,LoanStatus
1408,1408,30,25852.16,Mortgage,2.94,36,1/5/2020,Rejected
1409,1409,35,10785.12,Auto,4.16,36,5/3/2021,Approved
1410,1410,6,36650.99,Auto,5.79,24,6/6/2022,Approved
1411,1411,85,5370.88,Auto,7.24,48,12/18/2021,Rejected
1412,1412,30,47948.16,Auto,6.71,60,11/22/2021,Closed
1413,1413,80,43957.34,Personal,6.18,12,7/2/2020,Rejected
1414,1414,63,43818.85,Auto,6.36,12,1/6/2020,Rejected
1415,1415,8,39704.64,Auto,5.60,36,11/16/2020,Closed
1416,1416,91,32045.88,Mortgage,6.53,12,5/7/2022,Rejected
1417,1417,33,3618.02,Mortgage,4.38,48,11/2/2022,Rejected
1418,1418,43,33458.87,Personal,9.10,24,11/8/2020,Approved
1419,1419,76,37599.44,Mortgage,6.32,60,4/29/2022,Closed
1420,1420,43,7410.18,Personal,9.43,12,5/12/2022,Closed
1421,1421,45,31172.05,Auto,4.64,24,4/23/2020,Closed
1422,1422,87,24464.51,Auto,4.55,60,7/12/2022,Approved
1423,1423,54,24149.64,Personal,9.69,24,6/15/2020,Closed
1424,1424,65,10773.65,Auto,7.56,12,11/9/2022,Rejected
1425,1425,7,37232.47,Personal,5.67,24,2/7/2021,Rejected
1426,1426,36,46331.11,Mortgage,7.47,48,4/7/2020,Rejected
1427,1427,25,39602.36,Mortgage,4.57,36,11/20/2021,Closed
1428,1428,85,19082.58,Auto,7.83,60,5/21/2020,Closed
1429,1429,37,49224.69,Mortgage,2.89,60,9/27/2020,Closed
1430,1430,12,18844.34,Personal,9.56,48,9/11/2021,Approved
1431,1431,32,12486.77,Mortgage,5.15,24,5/23/2022,Approved
1432,1432,49,48436.15,Auto,1.84,60,4/15/2020,Rejected
1433,1433,38,39701.01,Auto,8.61,36,4/14/2022,Rejected
1434,1434,56,38300.96,Personal,9.05,12,10/26/2020,Closed
1435,1435,80,4794.17,Mortgage,7.57,60,11/29/2021,Closed
1436,1436,65,10409.16,Mortgage,6.67,48,11/6/2021,Closed
1437,1437,26,1907.38,Personal,9.36,48,9/6/2021,Approved
1438,1438,57,39055.81,Personal,6.60,36,1/20/2021,Rejected
1439,1439,14,14633.91,Personal,8.12,48,9/11/2020,Rejected
1440,1440,56,7478.97,Auto,5.24,24,5/3/2020,Approved
1441,1441,70,9912.67,Auto,7.54,60,2/11/2020,Closed
1442,1442,41,32415.47,Personal,9.99,60,6/10/2020,Closed
1443,1443,51,22219.48,Mortgage,4.44,60,2/7/2021,Closed
1444,1444,84,47128.42,Personal,7.48,24,8/9/2021,Rejected
1445,1445,67,18928.69,Personal,2.34,24,8/29/2021,Rejected
1446,1446,12,41859.84,Personal,6.72,60,6/10/2022,Closed
1447,1447,97,27776.79,Personal,3.91,60,3/29/2020,Approved
1448,1448,49,35562.03,Auto,8.80,48,1/22/2021,Closed
1449,1449,1,9264.38,Auto,4.24,12,8/19/2021,Approved
1450,1450,19,37700.24,Mortgage,5.01,24,7/26/2022,Rejected
1451,1451,66,5197.11,Auto,9.82,48,11/21/2021,Rejected
1452,1452,58,34864.95,Personal,2.94,60,9/16/2021,Rejected
1453,1453,87,23810.36,Personal,6.08,60,3/2/2021,Rejected
1454,1454,72,12197.78,Personal,8.77,60,1/26/2022,Closed
1455,1455,98,24538.97,Mortgage,3.83,12,11/2/2020,Rejected
1456,1456,4,42928.23,Auto,1.14,24,5/27/2021,Approved
1457,1457,8,8581.24,Personal,9.07,60,3/23/2021,Closed
1458,1458,27,9311.69,Personal,6.58,48,5/9/2020,Closed
1459,1459,26,27165.87,Personal,3.07,36,5/5/2021,Closed
1460,1460,97,31637.47,Mortgage,3.49,36,1/17/2020,Closed
1461,1461,43,21589.79,Auto,8.20,12,8/1/2020,Approved
1462,1462,40,14053.24,Mortgage,6.78,24,7/26/2020,Rejected
1463,1463,50,4292.41,Auto,7.59,24,6/2/2021,Approved
1464,1464,67,3439.86,Personal,6.20,12,11/13/2020,Closed
1465,1465,73,3000.19,Mortgage,8.11,36,7/1/2022,Approved
1466,1466,74,45162.87,Mortgage,8.39,36,9/1/2022,Approved
1467,1467,29,7436.50,Mortgage,4.48,60,7/29/2021,Closed
1468,1468,85,15461.05,Auto,9.11,48,2/12/2020,Approved
1469,1469,42,49308.72,Mortgage,5.55,60,5/4/2022,Closed
1470,1470,18,46446.26,Mortgage,2.44,24,5/8/2021,Rejected
1471,1471,81,3100.23,Personal,2.97,60,1/3/2022,Rejected
1472,1472,21,28011.92,Mortgage,7.60,24,8/28/2022,Closed
1473,1473,67,32041.43,Personal,4.40,60,4/11/2020,Approved
1474,1474,62,3651.59,Personal,3.36,48,10/8/2020,Approved
1475,1475,27,36678.18,Mortgage,6.44,60,8/1/2021,Closed
1476,1476,96,49405.63,Personal,8.04,60,9/18/2021,Closed
1477,1477,93,22039.60,Auto,1.98,60,8/4/2020,Closed
1478,1478,47,23021.46,Auto,5.04,24,7/25/2020,Rejected
1479,1479,93,33308.00,Auto,7.94,60,2/1/2022,Closed
1480,1480,26,37090.56,Personal,9.13,36,6/16/2021,Approved
1481,1481,9,39698.84,Auto,1.12,36,2/11/2020,Closed
1482,1482,91,4801.41,Auto,6.90,48,12/29/2022,Closed
1483,1483,12,40233.76,Personal,6.38,12,11/4/2020,Approved
1484,1484,16,43339.62,Mortgage,5.66,60,2/4/2022,Approved
1485,1485,47,3216.13,Personal,2.44,60,4/4/2021,Approved
1486,1486,56,2917.61,Personal,7.68,24,10/28/2021,Closed
1487,1487,66,27993.63,Mortgage,4.54,12,8/15/2022,Rejected
1488,1488,51,25343.52,Auto,3.11,12,7/25/2020,Closed
1489,1489,27,49024.74,Auto,8.65,60,7/18/2020,Rejected
1490,1490,73,15425.67,Personal,3.76,60,11/24/2022,Approved
1491,1491,66,29919.80,Auto,2.79,60,11/10/2022,Closed
1492,1492,62,25826.99,Personal,3.81,12,5/8/2022,Approved
1493,1493,71,27250.93,Personal,2.63,36,10/22/2020,Approved
1494,1494,8,33323.75,Auto,8.00,24,2/9/2021,Closed
1495,1495,38,27342.15,Personal,2.64,36,4/29/2020,Approved
1496,1496,6,1340.28,Auto,7.45,60,7/2/2020,Closed
1497,1497,59,42341.80,Mortgage,2.46,12,6/28/2022,Approved
1498,1498,19,10856.57,Personal,3.04,36,9/15/2021,Closed
1499,1499,79,12326.58,Auto,4.08,12,11/9/2020,Closed
1500,1500,56,32750.67,Mortgage,9.55,60,3/31/2021,Closed
1501,1501,28,24409.83,Personal,9.22,36,8/26/2021,Approved
1502,1502,94,29149.52,Mortgage,1.77,12,10/8/2020,Closed
1503,1503,91,25377.45,Personal,4.02,48,2/26/2022,Approved
1504,1504,10,21475.27,Auto,4.12,36,12/4/2020,Approved
1505,1505,45,24681.82,Mortgage,2.90,24,1/23/2022,Approved
1506,1506,95,7913.19,Mortgage,4.92,12,9/25/2021,Closed
1507,1507,65,48495.98,Mortgage,7.73,60,6/4/2020,Closed
1508,1508,50,29162.84,Auto,1.89,60,6/3/2021,Approved
1509,1509,32,15054.03,Personal,7.04,36,9/13/2020,Closed
1510,1510,61,35929.17,Auto,3.35,60,5/5/2020,Approved
1511,1511,16,44125.20,Mortgage,6.78,48,5/11/2022,Approved
1512,1512,6,15526.92,Mortgage,7.14,24,8/7/2021,Approved
1513,1513,66,16901.07,Mortgage,7.55,36,1/26/2021,Rejected
1514,1514,62,22488.89,Auto,8.76,36,12/9/2020,Approved
1515,1515,66,11647.20,Mortgage,9.10,60,9/11/2022,Closed
1516,1516,67,40679.63,Personal,7.83,12,3/12/2020,Approved
1517,1517,19,29624.66,Personal,5.33,60,12/23/2020,Rejected
1518,1518,4,3795.18,Auto,1.40,12,10/23/2022,Rejected
1519,1519,43,49838.50,Personal,9.43,60,10/21/2020,Rejected
1520,1520,18,29173.60,Auto,6.41,12,12/24/2022,Approved
1521,1521,82,44606.88,Auto,5.81,12,7/16/2020,Closed
1522,1522,46,25579.29,Mortgage,3.16,48,10/3/2020,Rejected
1523,1523,46,29540.03,Auto,7.16,48,4/9/2022,Approved
1524,1524,85,23269.29,Mortgage,9.95,48,7/15/2022,Closed
1525,1525,21,21715.28,Personal,3.97,60,5/10/2020,Approved
1526,1526,30,11696.92,Personal,8.20,24,9/14/2022,Rejected
1527,1527,64,48144.09,Mortgage,3.62,48,12/5/2021,Closed
1528,1528,41,9906.79,Mortgage,5.39,36,10/17/2021,Closed
1529,1529,17,26793.81,Personal,2.92,24,5/15/2020,Closed
1530,1530,5,5267.75,Auto,5.62,36,4/17/2022,Rejected
1531,1531,5,49675.47,Mortgage,5.13,48,8/4/2022,Closed
1532,1532,73,28228.14,Mortgage,1.35,36,7/2/2022,Closed
1533,1533,75,40914.58,Mortgage,4.44,60,8/9/2020,Closed
1534,1534,48,28583.51,Auto,1.56,36,7/28/2020,Approved
1535,1535,78,40444.28,Auto,5.06,24,12/15/2021,Closed
1536,1536,38,27186.09,Mortgage,9.82,48,9/15/2020,Approved
1537,1537,6,22803.74,Personal,3.64,36,12/13/2020,Closed
1538,1538,58,23339.38,Auto,5.64,36,9/16/2020,Closed
1539,1539,14,1114.83,Mortgage,2.17,36,6/3/2020,Approved
1540,1540,72,19162.09,Auto,2.39,36,10/19/2021,Closed
1541,1541,94,47645.26,Personal,4.20,24,12/6/2021,Approved
1542,1542,59,34103.27,Auto,5.41,12,5/13/2020,Rejected
1543,1543,65,46046.63,Personal,7.31,60,1/31/2022,Approved
1544,1544,89,10812.87,Auto,5.11,48,5/16/2022,Rejected
1545,1545,13,25066.85,Mortgage,1.22,12,6/16/2021,Closed
1546,1546,27,2689.61,Mortgage,3.44,60,9/24/2021,Approved
1547,1547,25,34175.56,Mortgage,1.22,36,4/26/2020,Rejected
1548,1548,56,39416.80,Personal,9.26,12,5/9/2022,Approved
1549,1549,68,37642.27,Personal,1.26,60,5/12/2021,Approved
1550,1550,59,5251.73,Auto,1.45,60,7/7/2020,Approved
1551,1551,95,13128.86,Mortgage,3.68,12,9/22/2022,Rejected
1552,1552,49,33135.54,Auto,6.69,36,11/2/2020,Rejected
1553,1553,18,38190.56,Personal,4.22,36,2/28/2021,Rejected
1554,1554,81,14436.32,Mortgage,1.55,48,7/24/2020,Closed
1555,1555,75,20905.81,Auto,8.53,60,1/29/2022,Approved
1556,1556,76,18212.04,Auto,7.30,48,5/24/2020,Closed
1557,1557,3,1223.68,Auto,4.57,36,2/26/2021,Rejected
1558,1558,79,29249.14,Auto,7.09,60,3/17/2020,Closed
1559,1559,57,33786.53,Personal,3.47,48,6/3/2020,Rejected
1560,1560,6,14545.35,Personal,5.75,48,3/10/2022,Closed
1561,1561,69,34701.44,Auto,8.92,48,9/1/2021,Approved
1562,1562,31,12894.69,Personal,1.97,60,2/9/2022,Approved
1563,1563,8,36060.99,Mortgage,8.62,24,10/22/2021,Approved
1564,1564,10,23402.18,Mortgage,8.10,24,6/5/2020,Approved
1565,1565,3,43724.81,Auto,9.54,36,10/2/2021,Rejected
1566,1566,12,27691.99,Mortgage,5.62,60,6/7/2020,Approved
1567,1567,92,10047.99,Mortgage,3.47,60,3/4/2021,Closed
1568,1568,76,41278.55,Auto,4.18,12,12/2/2020,Approved
1569,1569,94,39106.25,Personal,6.76,48,11/22/2020,Closed
1570,1570,19,5127.18,Auto,2.27,36,10/20/2022,Closed
1571,1571,21,3353.99,Auto,4.17,60,7/9/2021,Rejected
1572,1572,81,7678.26,Personal,7.54,12,10/5/2020,Rejected
1573,1573,14,42420.44,Personal,6.16,12,12/17/2021,Closed
1574,1574,75,16698.75,Personal,1.56,60,9/28/2022,Rejected
1575,1575,29,25732.82,Mortgage,5.47,36,2/3/2020,Rejected
1576,1576,7,30545.35,Personal,5.72,36,12/9/2021,Rejected
1577,1577,49,37430.59,Mortgage,7.31,24,4/9/2020,Rejected
1578,1578,65,41667.81,Personal,1.10,24,3/9/2022,Approved
1579,1579,7,26277.41,Auto,4.86,36,10/2/2022,Approved
1580,1580,14,21372.22,Personal,8.98,12,1/15/2022,Closed
1581,1581,16,10601.15,Auto,1.23,24,7/12/2022,Closed
1582,1582,99,30768.50,Auto,7.05,12,3/7/2021,Closed
1583,1583,16,27943.98,Personal,3.01,24,3/6/2022,Rejected
1584,1584,85,15266.86,Mortgage,4.49,12,8/1/2020,Approved
1585,1585,13,22863.97,Mortgage,8.96,48,3/29/2022,Closed
1586,1586,82,37242.90,Mortgage,4.26,60,1/6/2021,Approved
1587,1587,29,31726.92,Auto,5.91,36,8/22/2021,Closed
1588,1588,85,24605.30,Mortgage,1.81,48,7/24/2020,Rejected
1589,1589,73,14343.51,Auto,3.92,36,6/6/2021,Approved
1590,1590,95,33732.21,Personal,2.27,12,10/20/2020,Closed
1591,1591,61,31755.24,Mortgage,6.05,24,6/18/2020,Approved
1592,1592,37,23453.44,Personal,5.14,24,3/24/2022,Approved
1593,1593,17,12687.68,Personal,3.38,24,7/10/2021,Rejected
1594,1594,31,9568.95,Auto,10.00,60,11/30/2020,Approved
1595,1595,59,17630.58,Auto,2.38,60,11/27/2021,Rejected
1596,1596,88,45527.03,Auto,8.43,36,1/3/2021,Approved
1597,1597,47,37940.44,Auto,1.32,24,9/11/2020,Rejected
1598,1598,6,44662.42,Mortgage,8.62,48,4/1/2022,Approved
1599,1599,32,42287.35,Auto,5.29,36,3/26/2022,Closed
1600,1600,31,23485.25,Personal,8.45,60,8/25/2021,Rejected
1601,1601,18,26991.68,Mortgage,7.72,60,7/28/2020,Approved
1602,1602,9,9309.72,Mortgage,6.15,24,7/29/2020,Rejected
1603,1603,3,36322.74,Mortgage,4.34,60,2/4/2021,Rejected
1604,1604,71,21675.49,Mortgage,6.99,12,9/9/2022,Rejected
1605,1605,26,8902.18,Auto,8.49,60,12/28/2020,Closed
1606,1606,13,5672.39,Mortgage,5.53,24,5/28/2021,Approved
1607,1607,34,35110.61,Mortgage,4.73,36,6/27/2020,Closed
1608,1608,43,24627.95,Mortgage,2.29,60,1/19/2021,Rejected
1609,1609,93,1440.77,Auto,9.07,48,10/15/2021,Approved
1610,1610,33,41401.26,Auto,3.41,48,5/21/2022,Rejected
1611,1611,69,31353.65,Mortgage,2.11,12,4/13/2022,Approved
1612,1612,36,2880.44,Mortgage,1.60,36,6/3/2022,Rejected
1613,1613,79,15929.56,Personal,7.76,12,3/18/2022,Closed
1614,1614,74,36397.88,Mortgage,7.07,12,12/17/2021,Rejected
1615,1615,68,3892.46,Personal,2.08,24,2/2/2022,Rejected
1616,1616,47,37076.38,Personal,5.77,24,11/9/2020,Approved
1617,1617,61,25739.87,Mortgage,2.37,24,11/28/2022,Closed
1618,1618,45,39360.01,Auto,4.45,48,4/17/2020,Rejected
1619,1619,96,42906.61,Auto,8.05,60,2/13/2022,Closed
1620,1620,88,38620.16,Mortgage,3.05,36,8/26/2021,Closed
1621,1621,84,4825.67,Personal,1.25,24,5/31/2021,Approved
1622,1622,48,23558.30,Auto,2.74,36,8/12/2020,Approved
1623,1623,41,16618.04,Auto,4.60,12,2/5/2020,Approved
1624,1624,38,25916.13,Personal,3.18,60,9/24/2021,Closed
1625,1625,68,48324.29,Auto,7.50,48,1/21/2021,Rejected
1626,1626,75,7095.41,Personal,8.10,36,7/27/2021,Approved
1627,1627,11,43414.32,Mortgage,3.16,60,1/5/2022,Closed
1628,1628,16,49551.80,Personal,3.42,36,11/23/2021,Closed
1629,1629,65,49511.08,Auto,6.04,12,4/29/2020,Rejected
1630,1630,97,40037.78,Mortgage,7.77,24,7/25/2020,Closed
1631,1631,71,23813.44,Mortgage,9.63,12,1/18/2022,Approved
1632,1632,67,9722.03,Auto,3.70,36,11/10/2022,Approved
1633,1633,71,30802.44,Auto,9.20,48,11/9/2022,Approved
1634,1634,1,30908.26,Personal,2.64,36,1/30/2022,Approved
1635,1635,97,16505.29,Personal,1.37,48,10/10/2022,Approved
1636,1636,71,31224.29,Mortgage,8.13,48,11/12/2020,Closed
1637,1637,4,6710.81,Mortgage,5.31,36,11/4/2020,Approved
1638,1638,82,32066.41,Auto,1.69,36,1/4/2022,Approved
1639,1639,37,44939.40,Personal,1.64,48,7/14/2020,Approved
1640,1640,14,24131.20,Mortgage,1.12,36,7/2/2020,Approved
1641,1641,79,38463.59,Auto,3.76,60,4/2/2020,Rejected
1642,1642,25,32146.39,Personal,7.62,48,8/9/2020,Closed
1643,1643,82,1150.14,Mortgage,6.99,48,3/17/2021,Closed
1644,1644,4,6977.92,Auto,10.00,36,6/7/2022,Approved
1645,1645,66,38966.93,Auto,6.35,12,2/24/2022,Rejected
1646,1646,43,2982.19,Mortgage,1.99,60,6/28/2021,Rejected
1647,1647,26,47856.14,Mortgage,9.81,36,1/22/2022,Rejected
1648,1648,84,44809.73,Personal,7.24,24,3/25/2021,Approved
1649,1649,15,18756.37,Mortgage,4.37,60,8/27/2021,Rejected
1650,1650,6,16208.81,Mortgage,3.22,24,11/29/2022,Rejected
1651,1651,37,31033.66,Mortgage,3.00,60,6/19/2022,Approved
1652,1652,43,30977.84,Personal,9.61,48,5/30/2020,Approved
1653,1653,42,5362.63,Auto,4.77,60,1/16/2020,Rejected
1654,1654,13,11553.90,Mortgage,5.38,36,3/12/2020,Closed
1655,1655,16,32186.86,Personal,8.53,24,3/25/2021,Approved
1656,1656,42,40237.76,Personal,9.67,12,12/6/2022,Closed
1657,1657,38,10408.12,Auto,1.04,24,3/23/2020,Closed
1658,1658,66,35394.68,Personal,9.91,48,3/12/2020,Closed
1659,1659,65,43653.29,Auto,1.68,48,7/27/2020,Approved
1660,1660,5,6772.45,Mortgage,8.53,12,4/2/2021,Closed
1661,1661,30,22516.07,Auto,9.55,60,5/10/2020,Approved
1662,1662,95,42677.22,Personal,6.05,60,7/13/2020,Approved
1663,1663,43,19160.72,Auto,5.97,48,1/4/2022,Closed
1664,1664,32,14203.41,Mortgage,7.02,12,5/8/2022,Rejected
1665,1665,67,37535.12,Auto,4.18,48,2/7/2020,Rejected
1666,1666,67,20638.12,Auto,2.49,24,9/3/2021,Approved
1667,1667,42,35609.28,Auto,1.60,60,10/17/2022,Closed
1668,1668,5,7193.17,Mortgage,8.93,24,2/22/2022,Closed
1669,1669,99,28122.03,Personal,5.93,24,8/6/2021,Rejected
1670,1670,86,19593.58,Personal,7.25,36,9/25/2022,Closed
1671,1671,96,49867.95,Mortgage,3.99,60,9/1/2022,Approved
1672,1672,59,29978.18,Personal,8.26,48,3/19/2021,Approved
1673,1673,23,34426.10,Auto,4.15,48,7/15/2020,Closed
1674,1674,8,7420.72,Auto,1.27,24,3/10/2020,Rejected
1675,1675,68,49606.49,Personal,4.03,12,5/14/2020,Closed
1676,1676,70,3518.82,Auto,8.65,36,1/3/2020,Approved
1677,1677,91,4471.00,Mortgage,8.88,36,7/28/2020,Approved
1678,1678,19,4711.03,Auto,9.41,24,12/23/2022,Approved
1679,1679,44,43659.43,Mortgage,5.50,36,11/16/2020,Rejected
1680,1680,93,36700.88,Auto,9.61,36,7/13/2022,Approved
1681,1681,38,48679.59,Personal,5.49,24,5/25/2021,Approved
1682,1682,44,4261.46,Personal,2.39,48,10/15/2020,Closed
1683,1683,6,34892.11,Auto,5.52,24,5/9/2021,Closed
1684,1684,3,27130.19,Mortgage,8.82,24,1/20/2022,Rejected
1685,1685,96,32317.67,Mortgage,8.07,60,2/4/2020,Rejected
1686,1686,80,26132.90,Mortgage,4.91,48,5/9/2021,Closed
1687,1687,33,34092.00,Mortgage,2.91,24,8/5/2021,Approved
1688,1688,66,45445.90,Mortgage,6.23,60,7/14/2020,Approved
1689,1689,58,29786.22,Mortgage,9.38,36,6/30/2021,Approved
1690,1690,26,44924.38,Mortgage,2.60,12,1/10/2022,Closed
1691,1691,99,39325.95,Personal,8.44,48,10/21/2021,Approved
1692,1692,28,43381.28,Personal,2.33,60,2/13/2020,Closed
1693,1693,43,33303.29,Personal,9.28,48,12/15/2020,Rejected
1694,1694,75,26411.68,Personal,7.24,60,2/28/2022,Approved
1695,1695,88,4408.16,Auto,1.98,36,9/23/2020,Closed
1696,1696,16,41910.22,Mortgage,2.82,36,6/18/2021,Approved
1697,1697,89,12858.53,Personal,9.34,12,3/14/2020,Closed
1698,1698,23,2796.39,Mortgage,5.57,36,2/4/2021,Approved
1699,1699,59,26434.49,Mortgage,5.08,36,6/17/2021,Rejected
1700,1700,35,31993.27,Mortgage,1.52,12,11/19/2021,Rejected
1701,1701,89,33429.74,Mortgage,1.76,48,6/20/2022,Closed
1702,1702,41,33816.07,Auto,7.22,36,2/2/2022,Closed
1703,1703,97,33032.40,Mortgage,7.99,48,6/21/2020,Rejected
1704,1704,22,40601.41,Personal,8.80,12,9/25/2020,Closed
1705,1705,74,38698.72,Personal,5.53,24,11/27/2022,Rejected
1706,1706,1,40828.87,Auto,3.96,36,9/12/2020,Approved
1707,1707,46,23552.84,Auto,6.63,48,9/29/2021,Rejected
1708,1708,22,4078.12,Mortgage,6.57,60,10/29/2021,Approved
1709,1709,32,32339.24,Auto,1.31,60,2/25/2022,Closed
1710,1710,87,11300.52,Auto,9.45,24,3/8/2021,Rejected
1711,1711,30,43116.56,Personal,6.78,36,8/17/2021,Approved
1712,1712,87,36361.62,Auto,1.06,36,5/7/2020,Rejected
1713,1713,43,38527.62,Personal,9.64,36,5/30/2022,Approved
1714,1714,12,15034.69,Personal,9.57,60,3/6/2020,Closed
1715,1715,83,32019.65,Personal,9.51,24,10/6/2020,Closed
1716,1716,71,26876.11,Mortgage,9.00,60,1/10/2022,Rejected
1717,1717,27,14154.14,Personal,2.66,36,10/23/2022,Approved
1718,1718,26,40799.06,Auto,9.79,24,8/29/2020,Closed
1719,1719,18,27947.96,Auto,7.86,60,9/23/2020,Approved
1720,1720,92,10348.62,Personal,6.77,36,8/5/2021,Closed
1721,1721,75,15957.11,Personal,9.48,24,5/31/2021,Approved
1722,1722,66,12128.27,Personal,4.43,24,7/5/2022,Approved
1723,1723,81,16307.60,Personal,9.38,12,10/23/2021,Approved
1724,1724,61,10220.29,Personal,6.45,24,12/17/2020,Approved
1725,1725,46,19185.81,Auto,6.21,12,7/3/2021,Closed
1726,1726,29,35005.18,Mortgage,6.81,36,6/21/2022,Approved
1727,1727,32,48005.67,Personal,7.79,12,5/7/2022,Approved
1728,1728,15,11316.27,Personal,5.00,36,5/8/2022,Rejected
1729,1729,60,15691.65,Mortgage,9.83,36,8/6/2022,Closed
1730,1730,82,1105.52,Personal,1.80,48,8/6/2022,Rejected
1731,1731,28,12039.93,Auto,9.22,12,10/5/2021,Rejected
1732,1732,27,21504.14,Auto,6.92,24,2/5/2021,Approved
1733,1733,41,23625.13,Mortgage,9.19,24,7/4/2020,Rejected
1734,1734,47,14050.24,Personal,4.32,36,2/20/2021,Approved
1735,1735,33,8365.83,Personal,8.46,12,9/10/2021,Rejected
1736,1736,44,28590.42,Auto,6.54,60,6/10/2022,Closed
1737,1737,50,21050.27,Auto,8.48,24,12/22/2022,Closed
1738,1738,10,21887.03,Personal,3.93,60,4/17/2021,Rejected
1739,1739,24,44854.05,Personal,9.26,12,11/20/2022,Rejected
1740,1740,34,28510.70,Personal,9.32,24,7/26/2020,Closed
1741,1741,91,20028.63,Personal,5.27,60,1/13/2020,Approved
1742,1742,20,13435.70,Personal,4.60,24,6/3/2020,Rejected
1743,1743,25,22001.29,Auto,6.18,48,11/8/2020,Approved
1744,1744,55,43231.55,Auto,2.80,48,2/21/2020,Approved
1745,1745,90,48289.90,Auto,5.47,36,8/16/2022,Approved
1746,1746,43,19484.31,Auto,9.07,12,8/9/2020,Closed
1747,1747,53,11240.12,Mortgage,4.29,24,6/15/2020,Closed
1748,1748,85,45811.46,Auto,7.62,60,7/20/2021,Rejected
1749,1749,50,8077.41,Personal,6.61,24,9/5/2022,Rejected
1750,1750,55,15571.88,Auto,3.35,24,4/8/2021,Closed
1751,1751,13,11003.15,Auto,5.79,60,3/25/2022,Approved
1752,1752,49,28725.65,Auto,8.67,60,12/3/2021,Rejected
1753,1753,97,21023.42,Mortgage,5.99,48,1/2/2022,Rejected
1754,1754,10,15071.15,Auto,7.27,36,4/5/2020,Closed
1755,1755,92,38628.48,Auto,7.98,60,11/5/2022,Rejected
1756,1756,97,33541.72,Personal,1.44,24,9/9/2022,Rejected
1757,1757,11,49780.06,Personal,1.46,48,12/30/2022,Rejected
1758,1758,78,16287.42,Personal,2.03,12,2/1/2020,Approved
1759,1759,84,42418.77,Personal,2.47,48,9/26/2022,Closed
1760,1760,20,15822.87,Mortgage,8.30,48,6/19/2020,Approved
1761,1761,72,1442.83,Auto,4.92,48,2/17/2021,Closed
1762,1762,79,8393.99,Mortgage,2.67,24,9/20/2021,Approved
1763,1763,97,25915.06,Auto,5.79,60,8/20/2021,Rejected
1764,1764,83,40690.46,Personal,7.87,36,5/20/2022,Approved
1765,1765,48,3813.22,Auto,2.26,12,6/18/2021,Approved
1766,1766,76,41768.72,Auto,4.10,36,7/18/2021,Closed
1767,1767,17,36087.65,Auto,2.75,24,3/12/2022,Rejected
1768,1768,33,2691.44,Mortgage,6.82,36,3/24/2021,Closed
1769,1769,20,6208.49,Personal,2.23,36,2/16/2022,Rejected
1770,1770,46,4705.87,Personal,8.03,12,7/22/2021,Rejected
1771,1771,31,34270.66,Mortgage,2.87,48,11/12/2021,Rejected
1772,1772,51,28490.45,Mortgage,1.53,60,12/11/2022,Approved
1773,1773,83,18584.06,Mortgage,9.20,60,9/30/2021,Approved
1774,1774,19,5327.27,Personal,4.00,36,3/3/2020,Rejected
1775,1775,62,20256.09,Personal,5.52,12,10/9/2021,Closed
1776,1776,44,34426.48,Personal,1.91,60,11/8/2021,Closed
1777,1777,77,5577.17,Mortgage,5.32,60,11/23/2020,Approved
1778,1778,38,42972.66,Mortgage,3.00,60,9/14/2020,Closed
1779,1779,49,4082.52,Personal,8.56,36,5/10/2020,Rejected
1780,1780,65,30801.49,Auto,7.42,24,3/3/2022,Closed
1781,1781,11,10268.24,Auto,6.97,36,2/23/2021,Rejected
1782,1782,27,5490.34,Personal,8.03,36,2/5/2022,Closed
1783,1783,58,18393.61,Auto,3.64,24,1/19/2020,Approved
1784,1784,64,33679.47,Mortgage,5.08,60,4/2/2020,Closed
1785,1785,65,6931.59,Personal,1.78,36,7/8/2020,Approved
1786,1786,15,24309.17,Mortgage,1.61,48,11/22/2021,Closed
1787,1787,82,20899.25,Auto,3.96,60,9/9/2020,Approved
1788,1788,89,21945.26,Personal,8.40,60,1/10/2022,Closed
1789,1789,1,47227.42,Auto,6.38,60,8/15/2020,Rejected
1790,1790,19,18102.47,Mortgage,4.82,36,11/19/2022,Closed
1791,1791,56,49589.82,Personal,9.70,12,2/15/2022,Closed
1792,1792,64,27381.17,Mortgage,4.98,12,4/26/2020,Closed
1793,1793,34,42281.56,Mortgage,5.22,24,4/7/2020,Rejected
1794,1794,64,18094.35,Mortgage,9.93,12,5/27/2020,Rejected
1795,1795,10,5153.92,Mortgage,2.18,60,6/29/2020,Approved
1796,1796,76,5135.78,Personal,3.30,48,4/15/2022,Closed
1797,1797,60,29133.32,Auto,5.08,48,5/17/2020,Rejected
1798,1798,39,46565.87,Auto,6.14,60,5/6/2021,Approved
1799,1799,66,4489.82,Mortgage,2.33,36,11/17/2020,Closed
1800,1800,32,34766.75,Mortgage,3.96,36,1/16/2021,Rejected
1801,1801,51,28599.30,Mortgage,2.98,60,9/11/2020,Rejected
1802,1802,26,32960.28,Auto,8.65,60,10/11/2021,Closed
1803,1803,57,11561.51,Personal,8.51,24,3/6/2020,Rejected
1804,1804,84,4454.92,Auto,3.16,36,8/24/2022,Approved
1805,1805,60,4661.68,Auto,4.91,12,3/5/2021,Approved
